LocationType,Location,TimeFrame,DataFormat,Data
County,Bell,2010,Number,40315
County,Bell,2011,Number,48432
County,Bell,2012,Number,45253
County,Bell,2013,Number,48151
County,Bell,2015,Number,51728
County,Bell,2014,Number,45622
County,Bell,2016,Number,42739
County,Bell,2017,Number,46542
County,Bell,2018,Number,44865
County,Bell,2019,Number,48565
County,Bell,2019,Percent,0.138
County,Bell,2018,Percent,0.13
County,Bell,2017,Percent,0.138
County,Bell,1989,Percent,0.152
County,Bell,1993,Percent,0.158
County,Bell,1995,Percent,0.146
County,Bell,1997,Percent,0.147
County,Bell,1998,Percent,0.145
County,Bell,1999,Percent,0.121
County,Bell,2000,Percent,0.124
County,Bell,2001,Percent,0.126
County,Bell,2002,Percent,0.124
County,Bell,2003,Percent,0.148
County,Bell,2004,Percent,0.132
County,Bell,2005,Percent,0.135
County,Bell,2016,Percent,0.129
County,Bell,2014,Percent,0.142
County,Bell,2015,Percent,0.159
County,Bell,2013,Percent,0.151
County,Bell,2012,Percent,0.14397
County,Bell,2011,Percent,0.158
County,Bell,2010,Percent,0.132
County,Bell,2009,Percent,0.153
County,Bell,2008,Percent,0.134
County,Bell,2006,Percent,0.129
County,Bell,2007,Percent,0.136
County,Bell,2020,Number,52839
County,Bell,2020,Percent,0.147
County,Bell,2021,Number,52868
County,Bell,2021,Percent,0.143
County,Bell,2022,Number,53701
County,Bell,2022,Percent,0.142
County,Bexar,2007,Percent,0.164
County,Bexar,2006,Percent,0.166
County,Bexar,2008,Percent,0.171
County,Bexar,2009,Percent,0.177
County,Bexar,2010,Percent,0.17
County,Bexar,2011,Percent,0.179
County,Bexar,2012,Percent,0.19118
County,Bexar,2013,Percent,0.174
County,Bexar,2015,Percent,0.156
County,Bexar,2014,Percent,0.183
County,Bexar,2016,Percent,0.163
County,Bexar,1989,Percent,0.199
County,Bexar,1993,Percent,0.227
County,Bexar,1995,Percent,0.194
County,Bexar,1997,Percent,0.185
County,Bexar,1998,Percent,0.178
County,Bexar,1999,Percent,0.159
County,Bexar,2000,Percent,0.157
County,Bexar,2001,Percent,0.159
County,Bexar,2002,Percent,0.165
County,Bexar,2003,Percent,0.176
County,Bexar,2004,Percent,0.173
County,Bexar,2005,Percent,0.171
County,Bexar,2017,Percent,0.156
County,Bexar,2018,Percent,0.172
County,Bexar,2019,Percent,0.152
County,Bexar,2019,Number,298018
County,Bexar,2018,Number,334215
County,Bexar,2017,Number,299023
County,Bexar,2016,Number,306859
County,Bexar,2014,Number,331898
County,Bexar,2015,Number,288976
County,Bexar,2013,Number,309381
County,Bexar,2012,Number,333176
County,Bexar,2011,Number,307195
County,Bexar,2010,Number,285817
County,Bexar,2009,Number,285469
County,Bexar,2008,Number,270728
County,Bexar,2007,Number,254880
County,Bexar,2006,Number,252010
County,Bexar,1989,Number,229768
County,Bexar,1993,Number,288586
County,Bexar,1995,Number,254595
County,Bexar,1997,Number,247843
County,Bexar,1998,Number,241268
County,Bexar,1999,Number,215736
County,Bexar,2000,Number,217956
County,Bexar,2001,Number,223677
County,Bexar,2002,Number,237671
County,Bexar,2003,Number,257571
County,Bexar,2004,Number,257897
County,Bexar,2005,Number,252680
County,Bexar,2020,Number,297131
County,Bexar,2020,Percent,0.15
County,Bexar,2021,Number,293859
County,Bexar,2021,Percent,0.148
County,Bexar,2022,Number,314925
County,Bexar,2022,Percent,0.156
County,Blanco,1989,Number,988
County,Blanco,1993,Number,868
County,Blanco,1995,Number,912
County,Blanco,1997,Number,751
County,Blanco,1998,Number,763
County,Blanco,1999,Number,922
County,Blanco,2000,Number,822
County,Blanco,2001,Number,957
County,Blanco,2002,Number,880
County,Blanco,2003,Number,941
County,Blanco,2004,Number,921
County,Blanco,2005,Number,897
County,Blanco,2006,Number,1130
County,Blanco,2007,Number,935
County,Blanco,2008,Number,943
County,Blanco,2009,Number,1105
County,Blanco,2010,Number,1323
County,Blanco,2011,Number,1208
County,Blanco,2012,Number,1339
County,Blanco,2013,Number,1349
County,Blanco,2015,Number,1182
County,Blanco,2014,Number,1283
County,Blanco,2016,Number,1207
County,Blanco,2017,Number,1224
County,Blanco,2018,Number,1176
County,Blanco,2019,Number,1022
County,Blanco,2019,Percent,0.086
County,Blanco,2018,Percent,0.101
County,Blanco,2017,Percent,0.106
County,Blanco,1989,Percent,0.17
County,Blanco,1993,Percent,0.124
County,Blanco,1995,Percent,0.117
County,Blanco,1997,Percent,0.091
County,Blanco,1998,Percent,0.091
County,Blanco,1999,Percent,0.112
County,Blanco,2000,Percent,0.097
County,Blanco,2001,Percent,0.111
County,Blanco,2002,Percent,0.102
County,Blanco,2003,Percent,0.105
County,Blanco,2004,Percent,0.103
County,Blanco,2005,Percent,0.101
County,Blanco,2016,Percent,0.107
County,Blanco,2014,Percent,0.12
County,Blanco,2015,Percent,0.109
County,Blanco,2013,Percent,0.127
County,Blanco,2012,Percent,0.12711
County,Blanco,2011,Percent,0.115
County,Blanco,2010,Percent,0.127
County,Blanco,2009,Percent,0.122
County,Blanco,2008,Percent,0.106
County,Blanco,2006,Percent,0.125
County,Blanco,2007,Percent,0.106
County,Blanco,2020,Number,1199
County,Blanco,2020,Percent,0.098
County,Blanco,2021,Number,1063
County,Blanco,2021,Percent,0.09
County,Blanco,2022,Number,1031
County,Blanco,2022,Percent,0.084
County,Borden,2007,Percent,0.08
County,Borden,2006,Percent,0.096
County,Borden,2008,Percent,0.09
County,Borden,2009,Percent,0.113
County,Borden,2010,Percent,0.119
County,Borden,2011,Percent,0.118
County,Borden,2012,Percent,0.08766
County,Borden,2013,Percent,0.105
County,Borden,2015,Percent,0.102
County,Borden,2014,Percent,0.103
County,Borden,2016,Percent,0.106
County,Borden,1989,Percent,0.15
County,Borden,1993,Percent,0.068
County,Borden,1995,Percent,0.064
County,Borden,1997,Percent,0.117
County,Borden,1998,Percent,0.115
County,Borden,1999,Percent,0.14
County,Borden,2000,Percent,0.1
County,Borden,2001,Percent,0.091
County,Borden,2002,Percent,0.095
County,Borden,2003,Percent,0.069
County,Borden,2004,Percent,0.063
County,Borden,2005,Percent,0.088
County,Borden,2017,Percent,0.11
County,Borden,2018,Percent,0.1
County,Borden,2019,Percent,0.106
County,Borden,2019,Number,69
County,Borden,2018,Number,65
County,Borden,2017,Number,74
County,Borden,2016,Number,67
County,Borden,2014,Number,67
County,Borden,2015,Number,66
County,Borden,2013,Number,67
County,Borden,2012,Number,54
County,Borden,2011,Number,74
County,Borden,2010,Number,77
County,Borden,2009,Number,67
County,Borden,2008,Number,53
County,Borden,2007,Number,47
County,Borden,2006,Number,62
County,Borden,1989,Number,120
County,Borden,1993,Number,52
County,Borden,1995,Number,50
County,Borden,1997,Number,91
County,Borden,1998,Number,89
County,Borden,1999,Number,102
County,Borden,2000,Number,69
County,Borden,2001,Number,63
County,Borden,2002,Number,65
County,Borden,2003,Number,47
County,Borden,2004,Number,41
County,Borden,2005,Number,57
County,Borden,2020,Number,53
County,Borden,2020,Percent,0.075
County,Borden,2021,Number,61
County,Borden,2021,Percent,0.099
County,Borden,2022,Number,67
County,Borden,2022,Percent,0.115
County,Bosque,1989,Number,2376
County,Bosque,1993,Number,2751
County,Bosque,1995,Number,2743
County,Bosque,1997,Number,2643
County,Bosque,1998,Number,2465
County,Bosque,1999,Number,2117
County,Bosque,2000,Number,2435
County,Bosque,2001,Number,2556
County,Bosque,2002,Number,2549
County,Bosque,2003,Number,2511
County,Bosque,2004,Number,2429
County,Bosque,2005,Number,2687
County,Bosque,2006,Number,2668
County,Bosque,2007,Number,3422
County,Bosque,2008,Number,2407
County,Bosque,2009,Number,2499
County,Bosque,2010,Number,3123
County,Bosque,2011,Number,3011
County,Bosque,2012,Number,2920
County,Bosque,2013,Number,2980
County,Bosque,2015,Number,2640
County,Bosque,2014,Number,2616
County,Bosque,2016,Number,2797
County,Bosque,2017,Number,2866
County,Bosque,2018,Number,2721
County,Bosque,2019,Number,2513
County,Bosque,2019,Percent,0.137
County,Bosque,2018,Percent,0.149
County,Bosque,2017,Percent,0.16
County,Bosque,1989,Percent,0.162
County,Bosque,1993,Percent,0.172
County,Bosque,1995,Percent,0.166
County,Bosque,1997,Percent,0.162
County,Bosque,1998,Percent,0.149
County,Bosque,1999,Percent,0.127
County,Bosque,2000,Percent,0.143
County,Bosque,2001,Percent,0.15
County,Bosque,2002,Percent,0.147
County,Bosque,2003,Percent,0.143
County,Bosque,2004,Percent,0.138
County,Bosque,2005,Percent,0.154
County,Bosque,2016,Percent,0.158
County,Bosque,2014,Percent,0.15
County,Bosque,2015,Percent,0.15
County,Bosque,2013,Percent,0.17
County,Bosque,2012,Percent,0.1645
County,Bosque,2011,Percent,0.168
County,Bosque,2010,Percent,0.175
County,Bosque,2009,Percent,0.145
County,Bosque,2008,Percent,0.139
County,Bosque,2006,Percent,0.152
County,Bosque,2007,Percent,0.196
County,Bosque,2020,Number,2280
County,Bosque,2020,Percent,0.125
County,Bosque,2021,Number,2404
County,Bosque,2021,Percent,0.132
County,Bosque,2022,Number,2277
County,Bosque,2022,Percent,0.124
County,Bowie,2007,Percent,0.179
County,Bowie,2006,Percent,0.17
County,Bowie,2008,Percent,0.193
County,Bowie,2009,Percent,0.198
County,Bowie,2010,Percent,0.187
County,Bowie,2011,Percent,0.191
County,Bowie,2012,Percent,0.20274
County,Bowie,2013,Percent,0.214
County,Bowie,2015,Percent,0.186
County,Bowie,2014,Percent,0.201
County,Bowie,2016,Percent,0.193
County,Bowie,1989,Percent,0.171
County,Bowie,1993,Percent,0.177
County,Bowie,1995,Percent,0.167
County,Bowie,1997,Percent,0.169
County,Bowie,1998,Percent,0.167
County,Bowie,1999,Percent,0.177
County,Bowie,2000,Percent,0.17
County,Bowie,2001,Percent,0.172
County,Bowie,2002,Percent,0.173
County,Bowie,2003,Percent,0.175
County,Bowie,2004,Percent,0.174
County,Bowie,2005,Percent,0.186
County,Bowie,2017,Percent,0.159
County,Bowie,2018,Percent,0.191
County,Bowie,2019,Percent,0.168
County,Bowie,2019,Number,14627
County,Bowie,2018,Number,16794
County,Bowie,2017,Number,13959
County,Bowie,2016,Number,16884
County,Bowie,2014,Number,17526
County,Bowie,2015,Number,16170
County,Bowie,2013,Number,18647
County,Bowie,2012,Number,17565
County,Bowie,2011,Number,16531
County,Bowie,2010,Number,16203
County,Bowie,2009,Number,17301
County,Bowie,2008,Number,16501
County,Bowie,2007,Number,15155
County,Bowie,2006,Number,14360
County,Bowie,1989,Number,13576
County,Bowie,1993,Number,14569
County,Bowie,1995,Number,13857
County,Bowie,1997,Number,13901
County,Bowie,1998,Number,13734
County,Bowie,1999,Number,14628
County,Bowie,2000,Number,14094
County,Bowie,2001,Number,14227
County,Bowie,2002,Number,14411
County,Bowie,2003,Number,14694
County,Bowie,2004,Number,14672
County,Bowie,2005,Number,15493
County,Bowie,2020,Number,15191
County,Bowie,2020,Percent,0.174
County,Bowie,2021,Number,15460
County,Bowie,2021,Percent,0.178
County,Bowie,2022,Number,16274
County,Bowie,2022,Percent,0.188
County,Brazoria,1989,Number,18909
County,Brazoria,1993,Number,25383
County,Brazoria,1995,Number,24744
County,Brazoria,1997,Number,24530
County,Brazoria,1998,Number,23515
County,Brazoria,1999,Number,23465
County,Brazoria,2000,Number,24487
County,Brazoria,2001,Number,25885
County,Brazoria,2002,Number,26447
County,Brazoria,2003,Number,29870
County,Brazoria,2004,Number,29236
County,Brazoria,2005,Number,31493
County,Brazoria,2006,Number,33363
County,Brazoria,2007,Number,27615
County,Brazoria,2008,Number,27778
County,Brazoria,2009,Number,29764
County,Brazoria,2010,Number,36809
County,Brazoria,2011,Number,37492
County,Brazoria,2012,Number,36633
County,Brazoria,2013,Number,37646
County,Brazoria,2015,Number,35519
County,Brazoria,2014,Number,32543
County,Brazoria,2016,Number,34053
County,Brazoria,2017,Number,31735
County,Brazoria,2018,Number,36342
County,Brazoria,2019,Number,31116
County,Brazoria,2019,Percent,0.086
County,Brazoria,2018,Percent,0.101
County,Brazoria,2017,Percent,0.09
County,Brazoria,1989,Percent,0.104
County,Brazoria,1993,Percent,0.123
County,Brazoria,1995,Percent,0.116
County,Brazoria,1997,Percent,0.11
County,Brazoria,1998,Percent,0.103
County,Brazoria,1999,Percent,0.102
County,Brazoria,2000,Percent,0.103
County,Brazoria,2001,Percent,0.105
County,Brazoria,2002,Percent,0.105
County,Brazoria,2003,Percent,0.115
County,Brazoria,2004,Percent,0.109
County,Brazoria,2005,Percent,0.118
County,Brazoria,2016,Percent,0.099
County,Brazoria,2014,Percent,0.099
County,Brazoria,2015,Percent,0.106
County,Brazoria,2013,Percent,0.118
County,Brazoria,2012,Percent,0.11689
County,Brazoria,2011,Percent,0.121
County,Brazoria,2010,Percent,0.121
County,Brazoria,2009,Percent,0.1
County,Brazoria,2008,Percent,0.096
County,Brazoria,2006,Percent,0.121
County,Brazoria,2007,Percent,0.098
County,Brazoria,2020,Number,30696
County,Brazoria,2020,Percent,0.083
County,Brazoria,2021,Number,33053
County,Brazoria,2021,Percent,0.09
County,Brazoria,2022,Number,38062
County,Brazoria,2022,Percent,0.101
County,Brazos,2007,Percent,0.262
County,Brazos,2006,Percent,0.27
County,Brazos,2008,Percent,0.252
County,Brazos,2009,Percent,0.298
County,Brazos,2010,Percent,0.308
County,Brazos,2011,Percent,0.29
County,Brazos,2012,Percent,0.27169
County,Brazos,2013,Percent,0.276
County,Brazos,2015,Percent,0.24
County,Brazos,2014,Percent,0.264
County,Brazos,2016,Percent,0.249
County,Brazos,1989,Percent,0.267
County,Brazos,1993,Percent,0.199
County,Brazos,1995,Percent,0.193
County,Brazos,1997,Percent,0.18
County,Brazos,1998,Percent,0.163
County,Brazos,1999,Percent,0.269
County,Brazos,2000,Percent,0.176
County,Brazos,2001,Percent,0.184
County,Brazos,2002,Percent,0.186
County,Brazos,2003,Percent,0.189
County,Brazos,2004,Percent,0.19
County,Brazos,2005,Percent,0.291
County,Brazos,2017,Percent,0.239
County,Brazos,2018,Percent,0.232
County,Brazos,2019,Percent,0.2
County,Brazos,2019,Number,42898
County,Brazos,2018,Number,49310
County,Brazos,2017,Number,49752
County,Brazos,2016,Number,51022
County,Brazos,2014,Number,51540
County,Brazos,2015,Number,48202
County,Brazos,2013,Number,52557
County,Brazos,2012,Number,50944
County,Brazos,2011,Number,53370
County,Brazos,2010,Number,56025
County,Brazos,2009,Number,49761
County,Brazos,2008,Number,40607
County,Brazos,2007,Number,41297
County,Brazos,2006,Number,39375
County,Brazos,1989,Number,29199
County,Brazos,1993,Number,23973
County,Brazos,1995,Number,23357
County,Brazos,1997,Number,22075
County,Brazos,1998,Number,20231
County,Brazos,1999,Number,37417
County,Brazos,2000,Number,24723
County,Brazos,2001,Number,26220
County,Brazos,2002,Number,27250
County,Brazos,2003,Number,27110
County,Brazos,2004,Number,27379
County,Brazos,2005,Number,41685
County,Brazos,2020,Number,48484
County,Brazos,2020,Percent,0.223
County,Brazos,2021,Number,50154
County,Brazos,2021,Percent,0.226
County,Brazos,2022,Number,49079
County,Brazos,2022,Percent,0.222
County,Brewster,1989,Number,2249
County,Brewster,1993,Number,1832
County,Brewster,1995,Number,1942
County,Brewster,1997,Number,1950
County,Brewster,1998,Number,1754
County,Brewster,1999,Number,1539
County,Brewster,2000,Number,1665
County,Brewster,2001,Number,1695
County,Brewster,2002,Number,1644
County,Brewster,2003,Number,1523
County,Brewster,2004,Number,1459
County,Brewster,2005,Number,1570
County,Brewster,2006,Number,1672
County,Brewster,2007,Number,1503
County,Brewster,2008,Number,1508
County,Brewster,2009,Number,1545
County,Brewster,2010,Number,1356
County,Brewster,2011,Number,1544
County,Brewster,2012,Number,1394
County,Brewster,2013,Number,1373
County,Brewster,2015,Number,1349
County,Brewster,2014,Number,1262
County,Brewster,2016,Number,1365
County,Brewster,2017,Number,1298
County,Brewster,2018,Number,1475
County,Brewster,2019,Number,1198
County,Brewster,2019,Percent,0.131
County,Brewster,2018,Percent,0.16
County,Brewster,2017,Percent,0.14
County,Brewster,1989,Percent,0.276
County,Brewster,1993,Percent,0.218
County,Brewster,1995,Percent,0.223
County,Brewster,1997,Percent,0.227
County,Brewster,1998,Percent,0.204
County,Brewster,1999,Percent,0.182
County,Brewster,2000,Percent,0.197
County,Brewster,2001,Percent,0.198
County,Brewster,2002,Percent,0.187
County,Brewster,2003,Percent,0.175
County,Brewster,2004,Percent,0.169
County,Brewster,2005,Percent,0.182
County,Brewster,2016,Percent,0.149
County,Brewster,2014,Percent,0.138
County,Brewster,2015,Percent,0.148
County,Brewster,2013,Percent,0.149
County,Brewster,2012,Percent,0.15103
County,Brewster,2011,Percent,0.166
County,Brewster,2010,Percent,0.147
County,Brewster,2009,Percent,0.173
County,Brewster,2008,Percent,0.171
County,Brewster,2006,Percent,0.195
County,Brewster,2007,Percent,0.173
County,Brewster,2020,Number,1282
County,Brewster,2020,Percent,0.14
County,Brewster,2021,Number,1250
County,Brewster,2021,Percent,0.133
County,Brewster,2022,Number,1239
County,Brewster,2022,Percent,0.14
County,Briscoe,2007,Percent,0.155
County,Briscoe,2006,Percent,0.164
County,Briscoe,2008,Percent,0.153
County,Briscoe,2009,Percent,0.152
County,Briscoe,2010,Percent,0.164
County,Briscoe,2011,Percent,0.163
County,Briscoe,2012,Percent,0.16324
County,Briscoe,2013,Percent,0.174
County,Briscoe,2015,Percent,0.166
County,Briscoe,2014,Percent,0.167
